ufid,size,%_treated,%_censored,%_effect_size,effect_size,link_type,snr,tx_importance,deg(y),deg(z),deg(c),n_conf(y),n_conf(yz),n_conf(z),n_conf(c),n_conf(cy),n_conf(cz),n_conf(cyz),dgp,instance,random_seed
1f04945b63c942b6a19837af0f56331a,10000,30.691276961999996,0,549.44487817,2.16952663525,log,0.979130569296,1.44269504089,3,9,-1,1,1,8,0,0,0,0,15,6,436990
975cd44f7e27447faa304cdd33594895,10000,3.7642056930699996,0,29.4928892498,-1.18468332971,log,0.981354736392,1.44269504089,3,9,-1,1,1,8,0,0,0,0,15,7,154220
8ea4bc70170747c7856e461948b484e8,10000,12.3485725275,0,-401.90082961,1.01286423785,log,0.977757145156,1.44269504089,3,9,-1,1,1,8,0,0,0,0,15,9,90069
bec4b110298e451abebf24402b3bccf6,10000,50.727010720699994,0,-0.194036165864,4.52135823671,poly,0.875605230052,,2,3,-1,11,5,4,0,0,0,0,16,0,380891
a4738899758642e8bafca4e69994147b,10000,52.6815830804,0,-0.017299552127200003,0.687828252239,poly,0.838327069004,,2,2,-1,11,5,4,0,0,0,0,16,1,329507
8b72d26082454595a70f92342d534535,10000,44.199811724700005,0,0.42934317609,-0.0537096530243,poly,0.8491919242300001,,1,3,-1,11,5,4,0,0,0,0,16,3,994897
3ddace6686da449bb4ea3a684ebe922d,10000,53.9454236562,0,-0.6615651500299999,14.054548263800001,poly,0.83152522253,,2,2,-1,11,5,4,0,0,0,0,16,4,43417
f4aa26b3bd2d4da4847d80b6a32edec4,10000,41.7310577704,0,-2.0682146058099997,4.59052124975,poly,0.850562190962,,1,2,-1,11,5,4,0,0,0,0,16,5,131551
e4076cc159e14ba5804bd8561e6c32e0,10000,63.165697385600005,0,0.031805266344300004,-1.67282874019,poly,0.8640274746850001,,1,2,-1,11,5,4,0,0,0,0,16,6,159378
a7c095754df7484d9f152822ff7586d1,10000,46.064429382200004,0,-0.016457613214399997,2.26180287438,poly,0.879378339505,,1,2,-1,11,5,4,0,0,0,0,16,7,904132
df8819e0c86b47dd86c0109a866ce5c9,10000,43.6947381563,0,5.34636891152,-4.59398883025,poly,0.836944972538,,1,3,-1,11,5,4,0,0,0,0,16,8,203129
3f3cdb406ddf4399982a7f8fb147e361,10000,44.748984192399995,0,-20.5409050459,2.3984159836,poly,0.836147021222,0.33962327189499997,3,1,-1,18,1,1,0,0,0,0,17,0,866389
54032504b07c4c078a61acbfebb11a94,10000,40.6651985562,0,16.673305822899998,-1.30919304346,poly,0.858640615477,0.33962327189499997,3,3,-1,18,1,1,0,0,0,0,17,1,366670
e68064c53b0e45c7a697d62ceb27907f,10000,69.2823558525,0,2.35449035409,-0.7678295048810001,poly,0.82657252117,0.33962327189499997,2,1,-1,18,1,1,0,0,0,0,17,2,808637
ac5987a6ffdf4d3eb28de2a061b34cd1,10000,37.6253032253,0,11.4938905034,2.00202675472,poly,0.8213120648019999,0.33962327189499997,1,3,-1,18,1,1,0,0,0,0,17,5,997376
2a87b36d375b4458a996c8a17fd034c2,10000,70.5859416788,0,-1.6488288393000001,1.1394246379200001,poly,0.83185634579,0.33962327189499997,1,3,-1,18,1,1,0,0,0,0,17,6,208798
8dfbfcbe44d24502a2b40af1e4688851,10000,51.4218252954,0,-4.8505027707999995,-0.6361554896989999,poly,0.8470199576530001,0.33962327189499997,3,2,-1,18,1,1,0,0,0,0,17,7,719032
39351df510784bcb8d10171147bdf956,10000,44.79134101020001,0,-34.145307292800005,-1.13382057674,poly,0.847271225671,0.33962327189499997,2,3,-1,18,1,1,0,0,0,0,17,8,6819
8c165c82f8d345c888579e026bbeb6b6,10000,48.888105103,0,0.0116772442661,2.39073573349,poly,0.80993460852,0.33962327189499997,2,2,-1,18,1,1,0,0,0,0,17,9,530036
8b3877032e6d478ea871d32b80340b54,10000,46.1400865878,0,-96.8815640693,0.196359183877,log,0.8791705883959999,,17,14,-1,6,10,4,0,0,0,0,18,0,828758
48950f8461df46c6bd22c2ec36d614be,10000,59.723599494300004,0,11.8326838559,0.0812155030888,exp,0.847471243693,,17,14,-1,6,10,4,0,0,0,0,18,1,691032
5836cc4d75d441cfbf648de491b76722,10000,57.092475803199996,0,-2.3158519741,-0.021503732220000002,log,0.856144397772,,17,14,-1,6,10,4,0,0,0,0,18,2,142877
9e06d0d0174a49008b3d7f98e7b762d6,10000,65.536374101,0,-21.944716405,0.131828243496,log,0.883046803557,,17,14,-1,6,10,4,0,0,0,0,18,4,604334
f9b90e6113a6497b8f4d6ca05a815455,10000,30.9421911952,0,14.8229243622,0.0675069979735,exp,0.8515877990430001,,17,14,-1,6,10,4,0,0,0,0,18,5,662076
c1651d9164bd4c008aeeeea26f8244dd,10000,51.5184065102,0,14.181791833499998,0.11196710428,log,0.855813389026,,17,14,-1,6,10,4,0,0,0,0,18,8,145427
75e531dad16a409da433f1d48a37b245,10000,87.0744275216,0,13.1660585846,-0.251764288983,log,0.894846933697,,17,14,-1,6,10,4,0,0,0,0,18,9,584676
616f79033e634d9eb620652d36d0a90e,10000,53.894031159399994,0,7.86271582724,0.0660134089472,exp,0.878791344384,0.333808200695,21,13,-1,7,13,0,0,0,0,0,19,1,173089
a72b9355b6b84afc84da060aa2e62739,10000,37.7864155929,0,-8.489361509339998,-0.0732461167099,exp,0.873783477805,0.333808200695,21,13,-1,7,13,0,0,0,0,0,19,4,905313
da208f1f4073436ea1c44c058e3534e3,10000,46.374183244499996,0,-1.1912294672700001,0.007767201940770001,log,0.8444615199879999,0.333808200695,21,13,-1,7,13,0,0,0,0,0,19,6,711179
36371affdb6d42febd80a3bec5a08a2a,10000,45.1155333784,0,-15.401849947999999,-0.0891998970819,exp,0.836561373455,0.333808200695,21,13,-1,7,13,0,0,0,0,0,19,7,221937
b3d208a184ad428d907c879c212b36b1,10000,62.312834306899994,0,2.8830414857899997,-0.030117329313300002,log,0.866729591155,0.333808200695,21,13,-1,7,13,0,0,0,0,0,19,8,321824
224184355c974815bfd88441a1f448b6,10000,64.5760322604,0,15.373653271199998,0.129766137452,exp,0.822583149976,0.333808200695,21,13,-1,7,13,0,0,0,0,0,19,9,897597
801ebfa065ae419780b2e691ff836323,10000,55.970537049899995,0,-0.08873582529179999,-4.9910282618199995,poly,0.9227924752399999,,2,2,-1,0,11,9,0,0,0,0,20,1,262349
1b50aae9f0e34b03bdf03ac195a5e7e9,10000,69.15105045899999,0,103.09787065,-3.1631575288300002,poly,0.9703909769679999,,1,1,-1,0,11,9,0,0,0,0,20,2,218980
db1bd1e578c5498cb83cdd1458b7d8f6,10000,70.9621704506,0,0.161127710724,-12.760511794600001,poly,0.996269374071,,3,2,-1,0,11,9,0,0,0,0,20,4,717759
8126af35f49445aeaeefcc2d4c39707c,10000,58.125021920100004,0,2.53251913179,3.30598386858,poly,0.944133673146,,1,2,-1,0,11,9,0,0,0,0,20,5,445921
ff695a5ff5464ee1b7deda74ba5425d7,10000,46.5807615854,0,6.563857398480001,-2.87562038004,poly,0.962132648924,,1,3,-1,0,11,9,0,0,0,0,20,7,362254
aef06c0e76bb43ab8af80c754b4452e9,10000,66.02029443149999,0,-3.9633556458999997,-3.45851959324,poly,0.965580345368,,1,3,-1,0,11,9,0,0,0,0,20,8,345898
b8f4613893fc452291a13215ec17e592,10000,70.14270708020001,0,-17.1982450073,-6.12770702883,poly,0.947283482473,,2,1,-1,0,11,9,0,0,0,0,20,9,874452
b75caffc84714d04bab53db668d4b98f,10000,72.8724970883,0,19.6118652971,2.06823579395,poly,0.961421605353,0.33962327189499997,1,2,-1,17,2,1,0,0,0,0,21,0,457554
59248db155f94fc8bb59b7dc784e3176,10000,55.6308733372,0,2.77481495964,0.46983905943000004,poly,0.9630138311499999,0.33962327189499997,2,2,-1,17,2,1,0,0,0,0,21,1,438303
81688a6bb8404484b9c807e461580a12,10000,64.7257466976,0,-13.4831362629,-1.21313799081,poly,0.9477494096269999,0.33962327189499997,2,1,-1,17,2,1,0,0,0,0,21,2,428362
de1d84ac88ab40fb8eb7f6c6d93b700a,10000,58.29407253270001,0,44.5231911901,-1.22158084646,poly,0.974929029727,0.33962327189499997,2,1,-1,17,2,1,0,0,0,0,21,3,894610
8896268e2b354f5c898d0ab1cfdd48e6,10000,51.159685108400005,0,-5.19023613345,-0.718135733372,poly,0.959087557489,0.33962327189499997,3,1,-1,17,2,1,0,0,0,0,21,4,447487
ecc2e49333c74d6ab33714cde4f057ae,10000,63.9615624438,0,-5.3727032454699994,-1.67618697218,poly,0.9443297119700002,0.33962327189499997,1,2,-1,17,2,1,0,0,0,0,21,6,346191
e74bbd3a524d42c1acecc1cc8220d388,10000,56.8746552186,0,0.706810625285,-0.10486451436899999,poly,1.0,0.33962327189499997,1,3,-1,17,2,1,0,0,0,0,21,8,989930
3c300240c96c45a6a564cf34242d4085,10000,51.5055939234,0,6.8337868715,-0.961071098334,poly,0.96991515232,0.33962327189499997,3,3,-1,17,2,1,0,0,0,0,21,9,851891
97a3fa423f3d4262858da6f5ff12f55f,10000,46.643364714200004,0,-2.24985329312,-0.03859629970219999,log,0.9464339159790001,,17,10,-1,10,6,4,0,0,0,0,22,2,798522
0f230bd5146244259e1479b5ef95b3a0,10000,61.311051376099996,0,1.6310631315600002,0.197353733767,exp,0.9725676423270001,,17,10,-1,10,6,4,0,0,0,0,22,4,997396
067c31d225a0445e9a61c7a2450f2b4f,10000,57.852695771899995,0,0.212522013895,0.0050494919880299995,log,0.959391113545,,17,10,-1,10,6,4,0,0,0,0,22,5,77324
8daec94e42ab4c9eaf4a6b656389a879,10000,45.751181236099995,0,-3.2948102653299998,-0.0491328940213,log,0.954446381151,,17,10,-1,10,6,4,0,0,0,0,22,6,592007
ce3d597f3f7e4e77b4cbf8f752f12acc,10000,51.9212046068,0,42.239017890700005,-0.058229834338,log,0.975632614184,,17,10,-1,10,6,4,0,0,0,0,22,8,604781
c408fa34627d4ff099892435bbd5281f,10000,46.470327777899996,0,-119.267516001,2.07835331782,log,0.9633129836769999,0.389871245251,14,9,-1,11,2,7,0,0,0,0,23,0,690438
2771119987c74d76b21833589715aca6,10000,68.4783580382,0,-11.4297332391,-0.0792010302053,exp,0.963450732085,0.389871245251,14,9,-1,11,2,7,0,0,0,0,23,1,59312
4687d42841d847c3a31e0770e04afd4a,10000,68.7820135252,0,-1.3410016933600002,-0.00983022377892,exp,0.962853262066,0.389871245251,14,9,-1,11,2,7,0,0,0,0,23,2,261774
2e3b3ffc10e14ef686b47d9535d75a7c,10000,43.188783658,0,35.793676679899995,-1.5428742904600001,log,0.9625586251389999,0.389871245251,14,9,-1,11,2,7,0,0,0,0,23,4,390417
e971cb11f1614f14a17abaf368fdbf69,10000,71.39735901479999,0,19.6629263108,-0.269131170348,log,0.9822466182690001,0.389871245251,14,9,-1,11,2,7,0,0,0,0,23,5,258529
250ea96c4dd9452f868f15ddc7f1f0bd,10000,58.6697199575,0,-31.009709046399998,-0.25827652389600003,exp,0.978678834511,0.389871245251,14,9,-1,11,2,7,0,0,0,0,23,6,277437
0b65c37e4a0244c69e2ab87cc510ac16,10000,66.5438753114,0,52.178014751400006,-2.05136883039,log,0.9398864948119999,0.389871245251,14,9,-1,11,2,7,0,0,0,0,23,7,916462
b0b840d5b9e0438f84de9884225fa437,10000,56.454183952600005,0,12.3089374035,0.276429478986,exp,0.962209754436,0.389871245251,14,9,-1,11,2,7,0,0,0,0,23,9,931461
d512905e9737474a99b1d5a339b4f1f6,10000,21.8715424904,0,0.973730414949,-0.425205086162,poly,0.868183092278,,1,3,-1,2,15,3,0,0,0,0,24,0,658404
22dd08b00f6a43478a4e111d49f3e9b5,10000,30.8644397638,0,22.7504660713,4.39029098649,poly,0.8419555891220001,,1,3,-1,2,15,3,0,0,0,0,24,1,271747
a5b88128ed44412a8b43e9bdb7333cf6,10000,14.1508627375,0,5.7103712902699995,1.1174529672700002,poly,0.788490018514,,1,1,-1,2,15,3,0,0,0,0,24,2,836833
6a5d2d73103d4e1cb736991b81d3b08e,10000,43.556170019,0,-1.02052685154,4.04842543841,poly,0.7952914059199999,,1,3,-1,2,15,3,0,0,0,0,24,3,791634
41d0c695066f4fa1b7c491aba2c6ec91,10000,18.045606013900002,0,0.10667610385500001,-9.72918703854,poly,0.829761219956,,2,1,-1,2,15,3,0,0,0,0,24,4,299062
97c9357f9d0d4a6daae519c01bd0df92,10000,20.5142852035,0,0.42762794027400003,1.8079753865200001,poly,0.848078592377,,2,1,-1,2,15,3,0,0,0,0,24,6,58050
90a08042345440269d20732e90577cc6,10000,27.5896792872,0,0.051376153093099994,3.3729817796900003,poly,0.840511798979,,1,3,-1,2,15,3,0,0,0,0,24,8,35605
6d81a30ef32349f98fa1505d069a50dd,10000,18.338672375399998,0,0.203356737522,-2.7658162530299997,poly,0.843175583246,,2,2,-1,2,15,3,0,0,0,0,24,9,297038
f4fe9fd9c02d416d9e2971a82d7961e5,10000,12.951424383099999,0,8.517331784389999,-0.42480751492700003,poly,0.8248056925589999,0.33962327189499997,3,1,-1,16,3,1,0,0,0,0,25,0,473194
fe3b2fd368c4437e914e0ba1076b9269,10000,20.930487866500002,0,-3.1077682533899997,-1.3036529425799999,poly,0.831038302937,0.33962327189499997,1,3,-1,16,3,1,0,0,0,0,25,1,608698
558b10f15182493ba3134c08e93b3e5a,10000,28.2922597561,0,5.922637783740001,1.7481977720900002,poly,0.836794231677,0.33962327189499997,1,2,-1,16,3,1,0,0,0,0,25,2,647385
c2d4937c1f7041eaac75050b0800118f,10000,9.90222943731,0,1.0544707279799999,-0.35829468457099994,poly,0.882265189671,0.33962327189499997,2,3,-1,16,3,1,0,0,0,0,25,3,967286
c424e3574ba34e479a9cd575470b63a6,10000,39.6689306014,0,0.09168010845930001,-0.152188506054,poly,0.8669928136599999,0.33962327189499997,1,3,-1,16,3,1,0,0,0,0,25,5,795397
c9d0c8d9cf444b008563a4b571a24958,10000,12.1335678097,0,1.0200087073100002,-0.712546590838,poly,0.8461371790979999,0.33962327189499997,3,1,-1,16,3,1,0,0,0,0,25,6,394135
ff299156e79e4c3aa45a9b8b9a910fcf,10000,20.0717178347,0,-5.65271677299,-2.12745492953,poly,0.8350530913940001,0.33962327189499997,1,1,-1,16,3,1,0,0,0,0,25,7,311999
133eed43e4054a7782900a2d06eed771,10000,19.7801856415,0,9.94621114444,-1.01720729851,poly,0.858822674652,0.33962327189499997,1,1,-1,16,3,1,0,0,0,0,25,8,262567
39b09aa622024379ae9b4d9bcd0203e3,10000,25.8770589214,0,22.8977763477,0.164998937473,exp,0.8523777771009999,,18,6,-1,14,3,3,0,0,0,0,26,1,524989
85f369afadbf4c0a8ebae8e506fcb548,10000,17.1850861615,0,-144.402188929,0.17519542533799998,log,0.862479628002,,18,6,-1,14,3,3,0,0,0,0,26,2,71593
cdccac18a4f14847ad263ade01a392de,10000,25.2834958658,0,-12.7735330825,-0.042826742475800005,log,0.831336024602,,18,6,-1,14,3,3,0,0,0,0,26,3,126415
8fed7417602043cb9d3a3e097087149d,10000,29.2969416637,0,39.223436274499996,-0.0475051790516,log,0.835396442109,,18,6,-1,14,3,3,0,0,0,0,26,5,45069
469be892e9d9456e919e992ca609ba77,10000,12.3035355415,0,16.2294269777,-0.287044556284,log,0.8382091608580001,,18,6,-1,14,3,3,0,0,0,0,26,7,981282
173ad0ffde184041a9344ebb28b58a38,10000,13.3705500677,0,-1.1609023156,-0.020828962477799997,log,0.8694171322159999,,18,6,-1,14,3,3,0,0,0,0,26,8,332974
e01e0373a0d44c4f80cc4d2d82af459a,10000,7.762236236460001,0,-23.108966523000003,-1.03190497701,exp,0.810357708517,,18,6,-1,14,3,3,0,0,0,0,26,9,754291
25a812d81bfc456fa56e30f05a313e1c,10000,3.9876365334199995,0,2.36793382656,0.0146245287138,exp,0.8528150747,0.352956123865,18,12,-1,8,9,3,0,0,0,0,27,0,170063
91a3021b178b4f52b30796f38d9a9bab,10000,25.2330703399,0,-1.47300844361,0.0505710649422,log,0.858344683241,0.352956123865,18,12,-1,8,9,3,0,0,0,0,27,1,713706
d70bcb8a9ff14453a64ce35b4fd264bf,10000,33.155612859899996,0,30.107391816999996,-0.931272714568,log,0.8296860302429999,0.352956123865,18,12,-1,8,9,3,0,0,0,0,27,3,982914
daf54a8aed72411d82eb10d51a76520f,10000,20.824439479400002,0,10.4020983348,-0.38209585367700005,log,0.845467070579,0.352956123865,18,12,-1,8,9,3,0,0,0,0,27,4,903319
04bbaf42979c4c2abef8c19c8ad71dd0,10000,9.77791919457,0,-0.848290022122,-0.013165417572899999,exp,0.8064163522300001,0.352956123865,18,12,-1,8,9,3,0,0,0,0,27,5,860312
0fb0a30cc29a400bba636e07f75a9ede,10000,19.559242676500002,0,-0.39982776061499997,-0.00837521170361,log,0.796480328608,0.352956123865,18,12,-1,8,9,3,0,0,0,0,27,7,99619
19e667b985624159bae940919078d55f,10000,16.6604922246,0,6.73379152079,0.0631776373924,exp,0.796432468657,0.352956123865,18,12,-1,8,9,3,0,0,0,0,27,9,544061
11ba96b6220545ec97df5cb4efda1c9b,10000,21.8750189382,0,349.57126914300005,12.7720157214,poly,0.9479134640029999,,3,3,-1,1,0,19,0,0,0,0,28,0,158514
26659f900abc43f985d82c6365bdd095,10000,16.1469979735,0,-37.0701908685,-1.53467098284,poly,0.971535551814,,2,3,-1,1,0,19,0,0,0,0,28,1,87523
5cc4807cec874cc0b655ffeda3cebca8,10000,43.7696389367,0,209.64503213700002,-2.9186074568400002,poly,0.9627370139139999,,1,2,-1,1,0,19,0,0,0,0,28,2,872436
84df80a025ab47af94a885d369ed7f97,10000,13.639477501500002,0,67.73279785449999,2.3300068032700003,poly,0.9351748135200001,,2,1,-1,1,0,19,0,0,0,0,28,3,417456
f9e0d9f3825842408bfcdf171c3bc2fb,10000,20.568999772799998,0,28.9173031909,0.788171017683,poly,1.0,,3,1,-1,1,0,19,0,0,0,0,28,4,14765
97334e757d6947a8b35b6f0466b1497f,10000,33.6944383252,0,36.2631546988,-9.34548158498,poly,1.0,,2,1,-1,1,0,19,0,0,0,0,28,5,38730
9bd64b0a6e7b4f548f382efb7441b64c,10000,20.366679458,0,112.749321056,5.370850086080001,poly,0.9409689192649999,,1,2,-1,1,0,19,0,0,0,0,28,6,710547
5a6704d10276409f9a6c2d4f852f46ad,10000,34.446364918600004,0,71.8713625564,2.03993635559,poly,0.961828264091,,2,3,-1,1,0,19,0,0,0,0,28,7,957677
8d4c047ba1934a97a5d73fda9ed81e73,10000,20.4554898841,0,-286.601341021,-1.29544173025,poly,0.9788988280679999,,2,2,-1,1,0,19,0,0,0,0,28,8,749488
a3f9e3d8f364447aba61fb93d81e3819,10000,8.149915705580002,0,2.9041783163700003,-0.6295283550140001,poly,0.940295430342,,1,3,-1,1,0,19,0,0,0,0,28,9,67595
1c8d8c8edee14bc7bae74f5e4fec2142,10000,35.6744166279,0,18.7708830205,-0.695384131065,poly,0.948989084228,0.352956123865,2,1,-1,6,11,3,0,0,0,0,29,0,15726
87a53431ba2241b0a096b3eb2210c3a8,10000,12.774833051400002,0,5.92474831026,-1.26592781079,poly,0.9273639491169999,0.352956123865,1,2,-1,6,11,3,0,0,0,0,29,1,313365
7a7141079a1d45e994a3039fa63b8696,10000,2.33807616305,0,5.449010460959999,0.473664451795,poly,0.945272235741,0.352956123865,1,2,-1,6,11,3,0,0,0,0,29,2,427258
f601077eb9ec44cc9fd07831209cb10f,10000,20.4795626752,0,3.9337075275099997,-0.723694912271,poly,0.972200548011,0.352956123865,3,2,-1,6,11,3,0,0,0,0,29,4,171376
6aa864db19cb420ca2c74c1440eb1e62,10000,27.991526305100003,0,-112.860714268,1.1429049690000002,poly,0.952101736762,0.352956123865,3,2,-1,6,11,3,0,0,0,0,29,5,853407
603213b528764762b2e6f1b2253059f9,10000,17.0568291174,0,-0.26383145559300003,2.32841850054,poly,0.975398211634,0.352956123865,1,3,-1,6,11,3,0,0,0,0,29,6,826606
d8ed652d2558457295e7c7e3aa8baa38,10000,18.9721525532,0,2.46547256512,0.8854222665449999,poly,0.956232756231,0.352956123865,1,2,-1,6,11,3,0,0,0,0,29,7,139078
c3ab925e151542548df58da20b3d62a8,10000,25.804170057399997,0,1.27596213965,-0.0887238368974,poly,0.957822514566,0.352956123865,1,3,-1,6,11,3,0,0,0,0,29,8,700677
6986c06f849c438bbf6436ca3115bca7,10000,4.61490741948,0,-2.82651341249,-0.20103077986499998,poly,0.9590282590620001,0.352956123865,3,3,-1,6,11,3,0,0,0,0,29,9,608353
1316d57b936c40e39dede59e4646cd5d,10000,36.3276415045,0,85.0862530646,0.188518606779,log,0.957090244913,,14,8,-1,12,1,7,0,0,0,0,30,0,893840
aacab1d4e80a4a63b7c863bd02effa11,10000,22.7214376954,0,14.072139339100001,0.0167237486957,exp,0.9602042783670001,,14,8,-1,12,1,7,0,0,0,0,30,1,884291
6a72b1f6d35e4fd4a67087bdb48b45c9,10000,35.9177267943,0,76.707613082,-4.15423058546,log,0.952638882739,,14,8,-1,12,1,7,0,0,0,0,30,2,685606
c765f837408e49e48bfd56bad6216df7,10000,7.287222969,0,24.046796481599998,-0.08700658223829999,log,0.978001673873,,14,8,-1,12,1,7,0,0,0,0,30,4,996893
16e32f4af94b4892aca8e9c65a7853bc,10000,20.0082305443,0,-299.324711763,0.899798377762,log,0.941875076943,,14,8,-1,12,1,7,0,0,0,0,30,5,714781
ffbd1dcffec54535945dbce7aa928ecc,10000,18.745485686,0,-0.31166894463000006,-0.171734131466,exp,0.9518889172470001,,14,8,-1,12,1,7,0,0,0,0,30,6,326515
ac213d9713b944a88f2ec7506038ded0,10000,28.0016525988,0,-14.917098832,0.234261638122,log,0.983633842578,,14,8,-1,12,1,7,0,0,0,0,30,7,456384
828f2f96fb894527aff57d61a55f4f82,10000,12.346640196400001,0,1.04794753561,0.00909144452151,log,0.964257662727,,14,8,-1,12,1,7,0,0,0,0,30,8,761803
22eca6feb1e44b89bfa44cde9739d1f6,10000,27.270412979499998,0,-34.4611691168,0.7215459397409999,log,0.9539966909309999,0.51389834237,8,17,-1,3,4,13,0,0,0,0,31,0,45919
b097341099c3439daff94513dc190f38,10000,20.520011053,0,-0.17031778955899998,-0.00605575205551,log,0.9392425191930001,0.51389834237,8,17,-1,3,4,13,0,0,0,0,31,1,637538
e80bdccc0f9d4b0e8fa1d382c10c7f92,10000,30.170876880599998,0,-14.691542325999999,-0.137256535484,exp,0.9672091327850001,0.51389834237,8,17,-1,3,4,13,0,0,0,0,31,2,199136
4ccfdb653a31495f96e0f75534a06b3a,10000,21.9091143295,0,19.1158780984,0.0770721001823,log,0.96157343005,0.51389834237,8,17,-1,3,4,13,0,0,0,0,31,3,669067
2d2375a30e454b81bfbcb245d29dcab9,10000,18.2605067794,0,24.8522987551,0.316125496098,exp,0.985268966981,0.51389834237,8,17,-1,3,4,13,0,0,0,0,31,4,679717
79c99725f5e94c67a771810aa2e96d04,10000,17.3484107677,0,-66.2704308907,-0.34243335522600005,exp,0.9595033212909999,0.51389834237,8,17,-1,3,4,13,0,0,0,0,31,5,172247
b322093d65684e68b1f5bbf97da54cb6,10000,19.9532928686,0,-8.96462959687,-0.12308757286800001,exp,0.934576283549,0.51389834237,8,17,-1,3,4,13,0,0,0,0,31,6,640853
6b1c5899dc5c4bbc88dd128aba5cd430,10000,21.7144183956,0,-76.5175711962,0.6880430980140001,log,0.957769823673,0.51389834237,8,17,-1,3,4,13,0,0,0,0,31,8,165516
0323e44dc6784632855d3ca3ea60a158,10000,15.345119811199998,0,-9.3046183416,-0.034892558608300005,exp,0.9628706913789999,0.51389834237,8,17,-1,3,4,13,0,0,0,0,31,9,805751
4a0210cbeddd4521ab59a27b8d1cc361,10000,59.963567347600005,0,-0.767840027375,14.3311872723,poly,0.7948420690260001,,2,2,-1,22,14,14,0,0,0,0,32,4,157133
d28ce21b7d77480c9f946239c651d5ff,10000,52.7275931725,0,2.7886642941299997,6.45359317548,poly,0.844229935556,,1,1,-1,22,14,14,0,0,0,0,32,5,488420
2132d89c695c44c3a5f8409737f28e13,10000,60.01124209020001,0,0.0731343624025,7.839503496900001,poly,0.8262848688950001,,2,1,-1,22,14,14,0,0,0,0,32,7,369436
5dfc53d0ee674a0997b0944e73add0f9,10000,51.254255492700004,0,0.0281784977023,2.66579107907,poly,0.83473694296,,2,3,-1,22,14,14,0,0,0,0,32,9,207517
c7b4d1bc381148e5bee06a0360026aa8,10000,56.1625439591,0,7.78502390385,0.9782147849130001,poly,0.8834689657539999,0.30341307554200003,3,1,-1,8,19,23,0,0,0,0,33,1,16617
453f0d030fa947339bf77f2ccdf87191,10000,68.4413584002,0,-2.59508485248,0.608724759251,poly,0.865391386465,0.30341307554200003,3,2,-1,8,19,23,0,0,0,0,33,2,339077
d177310e117c404c89562ad6c976e412,10000,53.74757715649999,0,-0.318369083565,-0.360890129053,poly,0.8583444230570001,0.30341307554200003,1,3,-1,8,19,23,0,0,0,0,33,4,86566
62957bd2c24940caa14afa9ba6953a94,10000,43.8648333051,0,-0.48846778213500003,-0.714444165964,poly,0.8730523680399999,0.30341307554200003,1,3,-1,8,19,23,0,0,0,0,33,5,154605
defd67719b2a4a86a3ad36ba2992388a,10000,66.99526138899999,0,611.421061032,-1.67812007272,poly,0.8695623696860001,0.30341307554200003,1,3,-1,8,19,23,0,0,0,0,33,6,792288
f4eae91b26dd4a7cab348530299f6c43,10000,50.9943502836,0,-12.679221549400001,0.838291077729,poly,0.842433251308,0.30341307554200003,2,1,-1,8,19,23,0,0,0,0,33,7,459595
76b962aacd79476aa57c9a505889f2e0,10000,44.9118230133,0,0.40254380498400005,-0.145510378957,poly,0.888971308884,0.30341307554200003,2,3,-1,8,19,23,0,0,0,0,33,8,155624
3c4b23520cc04e0196e2b5034fc17b9a,10000,68.3299671842,0,-10.3945621179,0.027042526436900003,log,0.861060565595,,47,14,-1,36,10,4,0,0,0,0,34,0,459356
83d96d1c961f447ea70eeb7700ac7c54,10000,35.714250099299996,0,-44.8059749894,1.19635183738,log,0.871158099395,0.36926937306900004,16,50,-1,0,15,35,0,0,0,0,35,0,798427
ae73c77494ba483f86afd9cfb684b5a3,10000,48.1279353157,0,3.45930246004,0.018417816084,exp,0.8394405080600001,0.36926937306900004,16,50,-1,0,15,35,0,0,0,0,35,2,929383
ded685da97e54e57ab133151ee833253,10000,68.9198301354,0,6.156211708630001,-0.0378776331706,log,0.8370343839990001,0.36926937306900004,16,50,-1,0,15,35,0,0,0,0,35,3,961091
f5876c1320664c0b95c5594a46c39907,10000,58.1890762384,0,1.25587070121,-0.0119276232916,log,0.848060891191,0.36926937306900004,16,50,-1,0,15,35,0,0,0,0,35,4,350607
8c9d57ae672240b3b2daba70ee85557b,10000,48.764357625900004,0,11.146756916300001,-0.225150290975,log,0.80849289615,0.36926937306900004,16,50,-1,0,15,35,0,0,0,0,35,5,548065
